1,1
2,1
3,2
4,2
5,3
6,4
7,4
8,5
9,5
10,6
11,7
12,7
13,8
14,8
15,9
16,10
17,10
18,11
19,11
20,12
21,13
22,13
23,14
24,14
25,15
26,16
27,16
28,17
29,17
30,18
31,19
32,19
33,20
34,20
35,21
36,22
37,22
38,23
39,23
40,24
41,25
42,25
43,26
44,26
45,27
46,28
47,28
48,29
49,29
50,30
51,31
52,31
53,32
54,32
55,33
56,34
57,34
58,35
59,35
60,36
61,37
62,37
63,38
64,38
65,39
66,40
67,40
68,41
69,41
70,42
71,43
72,43
73,44
74,44
75,45
76,46
77,46
78,47
79,47
80,48
81,49
82,49
83,50
84,50
85,51
86,52
87,52
88,53
89,53
90,54
91,55
92,55
93,56
94,56
95,57
96,58
97,58
98,59
99,59
100,60
101,60
102,60
103,60
104,60
105,60
106,60
107,60
108,60
109,60
110,60
111,60
112,60
113,60
114,60
115,60
116,60
117,60
118,60
119,60
120,60
121,60
122,60
123,60
124,60
125,60
126,60
127,60
128,60
129,60
130,60
131,60
132,60
133,60
134,60
135,60
136,60
137,60
138,60
139,60
140,60
141,60
142,60
143,60
144,60
145,60
146,60
147,60
148,60
149,60
150,60
151,60
152,60
153,60
154,60
155,60
156,60
157,60
158,60
159,60
160,60
161,60
162,60
163,60
164,60
165,60
166,60
167,60
168,60
169,60
170,60
171,60
172,60
173,60
174,60
175,60
176,60
177,60
178,60
179,60
180,60
181,60
182,60
183,60
184,60
185,60
186,60
187,60
188,60
189,60
190,60
191,60
192,60
193,60
194,60
195,60
196,60
197,60
198,60
199,60
200,60
201,60
202,59
203,59
204,58
205,58
206,57
207,56
208,56
209,55
210,55
211,54
212,53
213,53
214,52
215,52
216,51
217,50
218,50
219,49
220,49
221,48
222,47
223,47
224,46
225,46
226,45
227,44
228,44
229,43
230,43
231,42
232,41
233,41
234,40
235,40
236,39
237,38
238,38
239,37
240,37
241,36
242,35
243,35
244,34
245,34
246,33
247,32
248,32
249,31
250,31
251,30
252,29
253,29
254,28
255,28
256,27
257,26
258,26
259,25
260,25
261,24
262,23
263,23
264,22
265,22
266,21
267,20
268,20
269,19
270,19
271,18
272,17
273,17
274,16
275,16
276,15
277,14
278,14
279,13
280,13
281,12
282,11
283,11
284,10
285,10
286,9
287,8
288,8
289,7
290,7
291,6
292,5
293,5
294,4
295,4
296,3
297,2
298,2
299,1
300,1
