1,0
2,1
3,1
4,1
5,1
6,2
7,2
8,2
9,2
10,3
11,3
12,3
13,3
14,4
15,4
16,4
17,4
18,5
19,5
20,5
21,5
22,6
23,6
24,6
25,6
26,7
27,7
28,7
29,7
30,8
31,8
32,8
33,8
34,9
35,9
36,9
37,9
38,10
39,10
40,10
41,10
42,11
43,11
44,11
45,11
46,12
47,12
48,12
49,12
50,13
51,13
52,13
53,13
54,14
55,14
56,14
57,14
58,15
59,15
60,15
61,15
62,16
63,16
64,16
65,16
66,17
67,17
68,17
69,17
70,18
71,18
72,18
73,18
74,19
75,19
76,19
77,19
78,20
79,20
80,20
81,20
82,21
83,21
84,21
85,21
86,22
87,22
88,22
89,22
90,23
91,23
92,23
93,23
94,24
95,24
96,24
97,24
98,25
99,25
100,25
101,25
102,26
103,26
104,26
105,26
106,27
107,27
108,27
109,27
110,28
111,28
112,28
113,28
114,29
115,29
116,29
117,29
118,30
119,30
120,30
121,30
122,31
123,31
124,31
125,31
126,32
127,32
128,32
129,32
130,33
131,33
132,33
133,33
134,34
135,34
136,34
137,34
138,35
139,35
140,35
141,35
142,36
143,36
144,36
145,36
146,37
147,37
148,37
149,37
150,38
151,38
152,38
153,38
154,39
155,39
156,39
157,39
158,40
159,40
160,40
161,40
162,41
163,41
164,41
165,41
166,42
167,42
168,42
169,42
170,43
171,43
172,43
173,43
174,44
175,44
176,44
177,44
178,45
179,45
180,45
181,45
182,46
183,46
184,46
185,46
186,47
187,47
188,47
189,47
190,48
191,48
192,48
193,48
194,49
195,49
196,49
197,49
198,50
199,50
200,50
201,50
202,50
203,50
204,50
205,50
206,50
207,50
208,50
209,50
210,50
211,50
212,50
213,50
214,50
215,50
216,50
217,50
218,50
219,50
220,50
221,50
222,50
223,50
224,50
225,50
226,50
227,50
228,50
229,50
230,50
231,50
232,50
233,50
234,50
235,50
236,50
237,50
238,50
239,50
240,50
241,50
242,50
243,50
244,50
245,50
246,50
247,50
248,50
249,50
250,50
251,50
252,50
253,50
254,50
255,50
256,50
257,50
258,50
259,50
260,50
261,50
262,50
263,50
264,50
265,50
266,50
267,50
268,50
269,50
270,50
271,50
272,50
273,50
274,50
275,50
276,50
277,50
278,50
279,50
280,50
281,50
282,50
283,50
284,50
285,50
286,50
287,50
288,50
289,50
290,50
291,50
292,50
293,50
294,50
295,50
296,50
297,50
298,50
299,50
300,50
301,50
302,50
303,50
304,50
305,50
306,50
307,50
308,50
309,50
310,50
311,50
312,50
313,50
314,50
315,50
316,50
317,50
318,50
319,50
320,50
321,50
322,50
323,50
324,50
325,50
326,50
327,50
328,50
329,50
330,50
331,50
332,50
333,50
334,50
335,50
336,50
337,50
338,50
339,50
340,50
341,50
342,50
343,50
344,50
345,50
346,50
347,50
348,50
349,50
350,50
351,50
352,50
353,50
354,50
355,50
356,50
357,50
358,50
359,50
360,50
361,50
362,50
363,50
364,50
365,50
366,50
367,50
368,50
369,50
370,50
371,50
372,50
373,50
374,50
375,50
376,50
377,50
378,50
379,50
380,50
381,50
382,50
383,50
384,50
385,50
386,50
387,50
388,50
389,50
390,50
391,50
392,50
393,50
394,50
395,50
396,50
397,50
398,50
399,50
400,50
401,50
402,50
403,50
404,49
405,49
406,49
407,49
408,48
409,48
410,48
411,48
412,47
413,47
414,47
415,47
416,46
417,46
418,46
419,46
420,45
421,45
422,45
423,45
424,44
425,44
426,44
427,44
428,43
429,43
430,43
431,43
432,42
433,42
434,42
435,42
436,41
437,41
438,41
439,41
440,40
441,40
442,40
443,40
444,39
445,39
446,39
447,39
448,38
449,38
450,38
451,38
452,37
453,37
454,37
455,37
456,36
457,36
458,36
459,36
460,35
461,35
462,35
463,35
464,34
465,34
466,34
467,34
468,33
469,33
470,33
471,33
472,32
473,32
474,32
475,32
476,31
477,31
478,31
479,31
480,30
481,30
482,30
483,30
484,29
485,29
486,29
487,29
488,28
489,28
490,28
491,28
492,27
493,27
494,27
495,27
496,26
497,26
498,26
499,26
500,25
501,25
502,25
503,25
504,24
505,24
506,24
507,24
508,23
509,23
510,23
511,23
512,22
513,22
514,22
515,22
516,21
517,21
518,21
519,21
520,20
521,20
522,20
523,20
524,19
525,19
526,19
527,19
528,18
529,18
530,18
531,18
532,17
533,17
534,17
535,17
536,16
537,16
538,16
539,16
540,15
541,15
542,15
543,15
544,14
545,14
546,14
547,14
548,13
549,13
550,13
551,13
552,12
553,12
554,12
555,12
556,11
557,11
558,11
559,11
560,10
561,10
562,10
563,10
564,9
565,9
566,9
567,9
568,8
569,8
570,8
571,8
572,7
573,7
574,7
575,7
576,6
577,6
578,6
579,6
580,5
581,5
582,5
583,5
584,4
585,4
586,4
587,4
588,3
589,3
590,3
591,3
592,2
593,2
594,2
595,2
596,1
597,1
598,1
599,1
600,0
