1,26
2,27
3,28
4,29
5,30
6,31
7,32
8,33
9,34
10,35
11,36
12,37
13,38
14,38
15,39
16,40
17,41
18,41
19,42
20,42
21,43
22,43
23,44
24,44
25,44
26,45
27,45
28,45
29,45
30,45
31,45
32,45
33,45
34,45
35,44
36,44
37,44
38,43
39,43
40,42
41,42
42,41
43,41
44,40
45,39
46,38
47,38
48,37
49,36
50,35
51,34
52,33
53,32
54,31
55,30
56,29
57,28
58,27
59,26
60,25
61,24
62,23
63,22
64,21
65,20
66,19
67,18
68,17
69,16
70,15
71,14
72,13
73,12
74,12
75,11
76,10
77,9
78,9
79,8
80,8
81,7
82,7
83,6
84,6
85,6
86,5
87,5
88,5
89,5
90,5
91,5
92,5
93,5
94,5
95,6
96,6
97,6
98,7
99,7
100,8
101,8
102,9
103,9
104,10
105,11
106,12
107,12
108,13
109,14
110,15
111,16
112,17
113,18
114,19
115,20
116,21
117,22
118,23
119,24
120,25
121,26
122,27
123,28
124,29
125,30
126,31
127,32
128,33
129,34
130,35
131,36
132,37
133,38
134,38
135,39
136,40
137,41
138,41
139,42
140,42
141,43
142,43
143,44
144,44
145,44
146,45
147,45
148,45
149,45
150,45
151,45
152,45
153,45
154,45
155,44
156,44
157,44
158,43
159,43
160,42
161,42
162,41
163,41
164,40
165,39
166,38
167,38
168,37
169,36
170,35
171,34
172,33
173,32
174,31
175,30
176,29
177,28
178,27
179,26
180,25
181,24
182,23
183,22
184,21
185,20
186,19
187,18
188,17
189,16
190,15
191,14
192,13
193,12
194,12
195,11
196,10
197,9
198,9
199,8
200,8
201,7
202,7
203,6
204,6
205,6
206,5
207,5
208,5
209,5
210,5
211,5
212,5
213,5
214,5
215,6
216,6
217,6
218,7
219,7
220,8
221,8
222,9
223,9
224,10
225,11
226,12
227,12
228,13
229,14
230,15
231,16
232,17
233,18
234,19
235,20
236,21
237,22
238,23
239,24
240,25
241,26
242,27
243,28
244,29
245,30
246,31
247,32
248,33
249,34
250,35
251,36
252,37
253,38
254,38
255,39
256,40
257,41
258,41
259,42
260,42
261,43
262,43
263,44
264,44
265,44
266,45
267,45
268,45
269,45
270,45
271,45
272,45
273,45
274,45
275,44
276,44
277,44
278,43
279,43
280,42
281,42
282,41
283,41
284,40
285,39
286,38
287,38
288,37
289,36
290,35
291,34
292,33
293,32
294,31
295,30
296,29
297,28
298,27
299,26
300,25
