1,2
2,2
3,3
4,3
5,3
6,3
7,4
8,4
9,4
10,5
11,5
12,6
13,6
14,7
15,7
16,8
17,8
18,9
19,9
20,10
21,11
22,11
23,12
24,12
25,13
26,13
27,14
28,14
29,15
30,15
31,16
32,16
33,16
34,17
35,17
36,17
37,17
38,18
39,18
40,18
41,18
42,18
43,18
44,18
45,18
46,18
47,18
48,17
49,17
50,17
51,17
52,16
53,16
54,16
55,15
56,15
57,14
58,14
59,13
60,13
61,12
62,12
63,11
64,11
65,10
66,9
67,9
68,8
69,8
70,7
71,7
72,6
73,6
74,5
75,5
76,4
77,4
78,4
79,3
80,3
81,3
82,3
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,3
94,3
95,3
96,3
97,4
98,4
99,4
100,5
101,5
102,6
103,6
104,7
105,7
106,8
107,8
108,9
109,9
110,10
111,11
112,11
113,12
114,12
115,13
116,13
117,14
118,14
119,15
120,15
121,16
122,16
123,16
124,17
125,17
126,17
127,17
128,18
129,18
130,18
131,18
132,18
133,18
134,18
135,18
136,18
137,18
138,17
139,17
140,17
141,17
142,16
143,16
144,16
145,15
146,15
147,14
148,14
149,13
150,13
151,12
152,12
153,11
154,11
155,10
156,9
157,9
158,8
159,8
160,7
161,7
162,6
163,6
164,5
165,5
166,4
167,4
168,4
169,3
170,3
171,3
172,3
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,3
184,3
185,3
186,3
187,4
188,4
189,4
190,5
191,5
192,6
193,6
194,7
195,7
196,8
197,8
198,9
199,9
200,10
201,11
202,11
203,12
204,12
205,13
206,13
207,14
208,14
209,15
210,15
211,16
212,16
213,16
214,17
215,17
216,17
217,17
218,18
219,18
220,18
221,18
222,18
223,18
224,18
225,18
226,18
227,18
228,17
229,17
230,17
231,17
232,16
233,16
234,16
235,15
236,15
237,14
238,14
239,13
240,13
241,12
242,12
243,11
244,11
245,10
246,9
247,9
248,8
249,8
250,7
251,7
252,6
253,6
254,5
255,5
256,4
257,4
258,4
259,3
260,3
261,3
262,3
263,2
264,2
265,2
266,2
267,2
268,2
269,2
270,2
271,2
272,2
273,3
274,3
275,3
276,3
277,4
278,4
279,4
280,5
281,5
282,6
283,6
284,7
285,7
286,8
287,8
288,9
289,9
290,10
291,11
292,11
293,12
294,12
295,13
296,13
297,14
298,14
299,15
300,15
301,16
302,16
303,16
304,17
305,17
306,17
307,17
308,18
309,18
310,18
311,18
312,18
313,18
314,18
315,18
316,18
317,18
318,17
319,17
320,17
321,17
322,16
323,16
324,16
325,15
326,15
327,14
328,14
329,13
330,13
331,12
332,12
333,11
334,11
335,10
336,9
337,9
338,8
339,8
340,7
341,7
342,6
343,6
344,5
345,5
346,4
347,4
348,4
349,3
350,3
351,3
352,3
353,2
354,2
355,2
356,2
357,2
358,2
359,2
360,2
361,2
362,2
363,3
364,3
365,3
366,3
367,4
368,4
369,4
370,5
371,5
372,6
373,6
374,7
375,7
376,8
377,8
378,9
379,9
380,10
381,11
382,11
383,12
384,12
385,13
386,13
387,14
388,14
389,15
390,15
391,16
392,16
393,16
394,17
395,17
396,17
397,17
398,18
399,18
400,18
401,18
402,18
403,18
404,18
405,18
406,18
407,18
408,17
409,17
410,17
411,17
412,16
413,16
414,16
415,15
416,15
417,14
418,14
419,13
420,13
421,12
422,12
423,11
424,11
425,10
426,9
427,9
428,8
429,8
430,7
431,7
432,6
433,6
434,5
435,5
436,4
437,4
438,4
439,3
440,3
441,3
442,3
443,2
444,2
445,2
446,2
447,2
448,2
449,2
450,2
451,2
452,2
453,3
454,3
455,3
456,3
457,4
458,4
459,4
460,5
461,5
462,6
463,6
464,7
465,7
466,8
467,8
468,9
469,9
470,10
471,11
472,11
473,12
474,12
475,13
476,13
477,14
478,14
479,15
480,15
481,16
482,16
483,16
484,17
485,17
486,17
487,17
488,18
489,18
490,18
491,18
492,18
493,18
494,18
495,18
496,18
497,18
498,17
499,17
500,17
501,17
502,16
503,16
504,16
505,15
506,15
507,14
508,14
509,13
510,13
511,12
512,12
513,11
514,11
515,10
516,9
517,9
518,8
519,8
520,7
521,7
522,6
523,6
524,5
525,5
526,4
527,4
528,4
529,3
530,3
531,3
532,3
533,2
534,2
535,2
536,2
537,2
538,2
539,2
540,2
541,2
542,2
543,3
544,3
545,3
546,3
547,4
548,4
549,4
550,5
551,5
552,6
553,6
554,7
555,7
556,8
557,8
558,9
559,9
560,10
561,11
562,11
563,12
564,12
565,13
566,13
567,14
568,14
569,15
570,15
571,16
572,16
573,16
574,17
575,17
576,17
577,17
578,18
579,18
580,18
581,18
582,18
583,18
584,18
585,18
586,18
587,18
588,17
589,17
590,17
591,17
592,16
593,16
594,16
595,15
596,15
597,14
598,14
599,13
600,13
