1,0
2,0
3,1
4,1
5,1
6,1
7,1
8,2
9,2
10,2
11,2
12,2
13,3
14,3
15,3
16,3
17,3
18,4
19,4
20,4
21,4
22,4
23,5
24,5
25,5
26,5
27,5
28,6
29,6
30,6
31,6
32,6
33,7
34,7
35,7
36,7
37,7
38,8
39,8
40,8
41,8
42,8
43,9
44,9
45,9
46,9
47,9
48,10
49,10
50,10
51,10
52,10
53,11
54,11
55,11
56,11
57,11
58,12
59,12
60,12
61,12
62,12
63,13
64,13
65,13
66,13
67,13
68,14
69,14
70,14
71,14
72,14
73,15
74,15
75,15
76,15
77,15
78,16
79,16
80,16
81,16
82,16
83,17
84,17
85,17
86,17
87,17
88,18
89,18
90,18
91,18
92,18
93,19
94,19
95,19
96,19
97,19
98,20
99,20
100,20
101,20
102,20
103,21
104,21
105,21
106,21
107,21
108,22
109,22
110,22
111,22
112,22
113,23
114,23
115,23
116,23
117,23
118,24
119,24
120,24
121,24
122,24
123,25
124,25
125,25
126,25
127,25
128,26
129,26
130,26
131,26
132,26
133,27
134,27
135,27
136,27
137,27
138,28
139,28
140,28
141,28
142,28
143,29
144,29
145,29
146,29
147,29
148,30
149,30
150,30
151,30
152,30
153,31
154,31
155,31
156,31
157,31
158,32
159,32
160,32
161,32
162,32
163,33
164,33
165,33
166,33
167,33
168,34
169,34
170,34
171,34
172,34
173,35
174,35
175,35
176,35
177,35
178,36
179,36
180,36
181,36
182,36
183,37
184,37
185,37
186,37
187,37
188,38
189,38
190,38
191,38
192,38
193,39
194,39
195,39
196,39
197,39
198,40
199,40
200,40
201,40
202,40
203,41
204,41
205,41
206,41
207,41
208,42
209,42
210,42
211,42
212,42
213,43
214,43
215,43
216,43
217,43
218,44
219,44
220,44
221,44
222,44
223,45
224,45
225,45
226,45
227,45
228,46
229,46
230,46
231,46
232,46
233,47
234,47
235,47
236,47
237,47
238,48
239,48
240,48
241,48
242,48
243,49
244,49
245,49
246,49
247,49
248,50
249,50
250,50
251,50
252,50
253,51
254,51
255,51
256,51
257,51
258,52
259,52
260,52
261,52
262,52
263,53
264,53
265,53
266,53
267,53
268,54
269,54
270,54
271,54
272,54
273,55
274,55
275,55
276,55
277,55
278,56
279,56
280,56
281,56
282,56
283,57
284,57
285,57
286,57
287,57
288,58
289,58
290,58
291,58
292,58
293,59
294,59
295,59
296,59
297,59
298,60
299,60
300,60
